Month,Year,County,Med_Tax_Rev,Rec_Tax_Rev,Med_RemainderOfState_Counties,Rec_RemainderOfState_Counties,Med_Blank_Code,Rec_Blank_Code,ID
7,2019,Las Animas,1082,,,,,,72019Las Animas
7,2019,Mesa,,,,,NR,,72019Mesa
7,2019,Moffat,,,,,NR,,72019Moffat
7,2019,Montezuma,,,,,NR,,72019Montezuma
7,2019,Montrose,,,,,NR,,72019Montrose
7,2019,Morgan,,,,,NR,,72019Morgan
7,2019,Otero,,,,,NR,,72019Otero
7,2019,Park,,,,,NR,,72019Park
7,2019,Pitkin,,,,,NR,,72019Pitkin
7,2019,Pueblo,17354,,,,,,72019Pueblo
7,2019,Routt,3998,,,,,,72019Routt
7,2019,San Miguel,,,,,NR,,72019San Miguel
7,2019,Sedgwick,,,,,NR,,72019Sedgwick
7,2019,Summit,2084,,,,,,72019Summit
7,2019,Weld,8746,,,,,,72019Weld
7,2019,Sum of NR Counties,22155,,,,,,72019Sum of NR Counties
6,2019,Adams,40248,,,,,,62019Adams
6,2019,Alamosa,,,,,NR,,62019Alamosa
6,2019,Arapahoe,34767,,,,,,62019Arapahoe
6,2019,Boulder,32044,,,,,,62019Boulder
6,2019,Chaffee,,,,,NR,,62019Chaffee
6,2019,Clear Creek,,,,,NR,,62019Clear Creek
6,2019,Denver,419366,,,,,,62019Denver
6,2019,Eagle,2418,,,,,,62019Eagle
6,2019,El Paso,274695,,,,,,62019El Paso
6,2019,Fremont,,,,,NR,,62019Fremont
6,2019,Garfield,3582,,,,,,62019Garfield
6,2019,Grand,,,,,NR,,62019Grand
6,2019,Jefferson,39562,,,,,,62019Jefferson
6,2019,La Plata,,,,,NR,,62019La Plata
6,2019,Larimer,22399,,,,,,62019Larimer
6,2019,Las Animas,1258,,,,,,62019Las Animas
6,2019,Mesa,,,,,NR,,62019Mesa
6,2019,Moffat,,,,,NR,,62019Moffat
6,2019,Montezuma,,,,,NR,,62019Montezuma
6,2019,Montrose,,,,,NR,,62019Montrose
6,2019,Morgan,,,,,NR,,62019Morgan
6,2019,Otero,,,,,NR,,62019Otero
6,2019,Park,,,,,NR,,62019Park
6,2019,Pitkin,1555,,,,,,62019Pitkin
6,2019,Pueblo,21492,,,,,,62019Pueblo
6,2019,Routt,3863,,,,,,62019Routt
6,2019,San Miguel,,,,,NR,,62019San Miguel
6,2019,Sedgwick,,,,,NR,,62019Sedgwick
6,2019,Summit,2319,,,,,,62019Summit
6,2019,Weld,8798,,,,,,62019Weld
6,2019,Sum of NR Counties,23047,,,,,,62019Sum of NR Counties
5,2019,Adams,14932,,,,,,52019Adams
5,2019,Alamosa,,,,,NR,,52019Alamosa
5,2019,Arapahoe,17175,,,,,,52019Arapahoe
5,2019,Boulder,32725,,,,,,52019Boulder
5,2019,Chaffee,,,,,NR,,52019Chaffee
5,2019,Clear Creek,,,,,NR,,52019Clear Creek
5,2019,Denver,350404,,,,,,52019Denver
5,2019,Eagle,2546,,,,,,52019Eagle
5,2019,El Paso,255727,,,,,,52019El Paso
5,2019,Fremont,,,,,NR,,52019Fremont
5,2019,Garfield,3206,,,,,,52019Garfield
5,2019,Grand,,,,,NR,,52019Grand
5,2019,Jefferson,27501,,,,,,52019Jefferson
5,2019,La Plata,,,,,NR,,52019La Plata
5,2019,Larimer,22562,,,,,,52019Larimer
5,2019,Las Animas,958,,,,,,52019Las Animas
5,2019,Mesa,,,,,NR,,52019Mesa
5,2019,Montezuma,1327,,,,,,52019Montezuma
5,2019,Montrose,,,,,NR,,52019Montrose
5,2019,Morgan,,,,,NR,,52019Morgan
5,2019,Otero,,,,,NR,,52019Otero
5,2019,Park,,,,,NR,,52019Park
5,2019,Pitkin,1696,,,,,,52019Pitkin
5,2019,Pueblo,22190,,,,,,52019Pueblo
5,2019,Routt,3972,,,,,,52019Routt
5,2019,San Miguel,,,,,NR,,52019San Miguel
5,2019,Sedgwick,,,,,NR,,52019Sedgwick
5,2019,Summit,2598,,,,,,52019Summit
5,2019,Weld,9444,,,,,,52019Weld
5,2019,Sum of NR Counties,22563,,,,,,52019Sum of NR Counties
4,2019,Adams,21146,,,,,,42019Adams
4,2019,Alamosa,,,,,NR,,42019Alamosa
4,2019,Arapahoe,23080,,,,,,42019Arapahoe
4,2019,Boulder,33388,,,,,,42019Boulder
4,2019,Chaffee,,,,,NR,,42019Chaffee
4,2019,Clear Creek,,,,,NR,,42019Clear Creek
4,2019,Denver,346317,,,,,,42019Denver
4,2019,Eagle,4199,,,,,,42019Eagle
4,2019,El Paso,264408,,,,,,42019El Paso
4,2019,Fremont,4323,,,,,,42019Fremont
4,2019,Garfield,4111,,,,,,42019Garfield
4,2019,Grand,,,,,NR,,42019Grand
4,2019,Jefferson,36049,,,,,,42019Jefferson
4,2019,La Plata,,,,,NR,,42019La Plata
4,2019,Larimer,25736,,,,,,42019Larimer
4,2019,Las Animas,1114,,,,,,42019Las Animas
4,2019,Mesa,,,,,NR,,42019Mesa
4,2019,Moffat,,,,,NR,,42019Moffat
4,2019,Montezuma,1261,,,,,,42019Montezuma
4,2019,Montrose,,,,,NR,,42019Montrose
4,2019,Morgan,,,,,NR,,42019Morgan
4,2019,Otero,,,,,NR,,42019Otero
4,2019,Park,,,,,NR,,42019Park
4,2019,Pitkin,1496,,,,,,42019Pitkin
4,2019,Pueblo,21617,,,,,,42019Pueblo
4,2019,Routt,4195,,,,,,42019Routt
4,2019,San Miguel,,,,,NR,,42019San Miguel
4,2019,Sedgwick,,,,,NR,,42019Sedgwick
4,2019,Summit,2536,,,,,,42019Summit
4,2019,Weld,9085,,,,,,42019Weld
4,2019,Sum of NR Counties,18282,,,,,,42019Sum of NR Counties
3,2019,Adams,16041,,,,,,32019Adams
3,2019,Alamosa,,,,,NR,,32019Alamosa
3,2019,Arapahoe,29064,,,,,,32019Arapahoe
3,2019,Boulder,31224,,,,,,32019Boulder
3,2019,Chaffee,,,,,NR,,32019Chaffee
3,2019,Clear Creek,,,,,NR,,32019Clear Creek
3,2019,Denver,307975,,,,,,32019Denver
3,2019,Eagle,,,,,NR,,32019Eagle
3,2019,El Paso,225598,,,,,,32019El Paso
3,2019,Fremont,,,,,NR,,32019Fremont
3,2019,Garfield,4507,,,,,,32019Garfield
3,2019,Grand,,,,,NR,,32019Grand
3,2019,Jefferson,31523,,,,,,32019Jefferson
3,2019,La Plata,,,,,NR,,32019La Plata
3,2019,Larimer,21259,,,,,,32019Larimer
3,2019,Las Animas,576,,,,,,32019Las Animas
3,2019,Mesa,,,,,NR,,32019Mesa
3,2019,Montezuma,1339,,,,,,32019Montezuma
3,2019,Montrose,,,,,NR,,32019Montrose
3,2019,Morgan,,,,,NR,,32019Morgan
3,2019,Otero,,,,,NR,,32019Otero
3,2019,Park,,,,,NR,,32019Park
3,2019,Pitkin,1871,,,,,,32019Pitkin
3,2019,Pueblo,14854,,,,,,32019Pueblo
3,2019,Routt,3669,,,,,,32019Routt
3,2019,San Miguel,,,,,NR,,32019San Miguel
3,2019,Sedgwick,,,,,NR,,32019Sedgwick
3,2019,Summit,2257,,,,,,32019Summit
3,2019,Weld,8445,,,,,,32019Weld
3,2019,Sum of NR Counties,20467,,,,,,32019Sum of NR Counties
2,2019,Adams,15881,,,,,,22019Adams
2,2019,Alamosa,,,,,NR,,22019Alamosa
2,2019,Arapahoe,30402,,,,,,22019Arapahoe
2,2019,Boulder,34428,,,,,,22019Boulder
2,2019,Chaffee,,,,,NR,,22019Chaffee
2,2019,Clear Creek,,,,,NR,,22019Clear Creek
2,2019,Denver,318162,,,,,,22019Denver
2,2019,Eagle,,,,,NR,,22019Eagle
2,2019,El Paso,201245,,,,,,22019El Paso
2,2019,Fremont,3868,,,,,,22019Fremont
2,2019,Garfield,5016,,,,,,22019Garfield
2,2019,Grand,,,,,NR,,22019Grand
2,2019,Jefferson,43310,,,,,,22019Jefferson
2,2019,La Plata,,,,,NR,,22019La Plata
2,2019,Larimer,20871,,,,,,22019Larimer
2,2019,Las Animas,658,,,,,,22019Las Animas
2,2019,Mesa,,,,,NR,,22019Mesa
2,2019,Moffat,,,,,NR,,22019Moffat
2,2019,Montezuma,1314,,,,,,22019Montezuma
2,2019,Montrose,,,,,NR,,22019Montrose
2,2019,Morgan,,,,,NR,,22019Morgan
2,2019,Otero,,,,,NR,,22019Otero
2,2019,Park,,,,,NR,,22019Park
2,2019,Pitkin,,,,,NR,,22019Pitkin
2,2019,Pueblo,17217,,,,,,22019Pueblo
2,2019,Routt,3893,,,,,,22019Routt
2,2019,San Miguel,,,,,NR,,22019San Miguel
2,2019,Sedgwick,,,,,NR,,22019Sedgwick
2,2019,Summit,2712,,,,,,22019Summit
2,2019,Weld,9111,,,,,,22019Weld
2,2019,Sum of NR Counties,19258.77,,,,,,22019Sum of NR Counties
12,2018,Adams,14927,,,,,,122018Adams
12,2018,Alamosa,0,,,,NR,,122018Alamosa
12,2018,Arapahoe,31430,,,,,,122018Arapahoe
12,2018,Boulder,35788,,,,,,122018Boulder
12,2018,Chaffee,0,,,,NR,,122018Chaffee
12,2018,Clear Creek,614,,,,,,122018Clear Creek
12,2018,Denver,350452,,,,,,122018Denver
12,2018,Eagle,2285,,,,,,122018Eagle
12,2018,El Paso,213030,,,,,,122018El Paso
12,2018,Fremont,4903,,,,,,122018Fremont
12,2018,Garfield,3364,,,,,,122018Garfield
12,2018,Grand,0,,,,NR,,122018Grand
12,2018,Jefferson,42989,,,,,,122018Jefferson
12,2018,La Plata,0,,,,NR,,122018La Plata
12,2018,Larimer,25049,,,,,,122018Larimer
12,2018,Las Animas,641,,,,,,122018Las Animas
12,2018,Mesa,0,,,,NR,,122018Mesa
12,2018,Moffat,0,,,,NR,,122018Moffat
12,2018,Montezuma,1359,,,,,,122018Montezuma
12,2018,Montrose,0,,,,NR,,122018Montrose
12,2018,Morgan,0,,,,NR,,122018Morgan
12,2018,Otero,0,,,,NR,,122018Otero
12,2018,Park,0,,,,NR,,122018Park
12,2018,Pitkin,936,,,,,,122018Pitkin
12,2018,Pueblo,16183,,,,,,122018Pueblo
12,2018,Routt,3518,,,,,,122018Routt
12,2018,San Miguel,0,,,,NR,,122018San Miguel
12,2018,Sedgwick,0,,,,NR,,122018Sedgwick
12,2018,Summit,2975,,,,,,122018Summit
12,2018,Weld,9838,,,,,,122018Weld
12,2018,Sum of NR Counties,18870,,,,,,122018Sum of NR Counties
11,2018,Adams,12763,,,,,,112018Adams
11,2018,Alamosa,0,,,,NR,,112018Alamosa
11,2018,Arapahoe,22223,,,,,,112018Arapahoe
11,2018,Boulder,36501,,,,,,112018Boulder
11,2018,Chaffee,0,,,,NR,,112018Chaffee
11,2018,Clear Creek,562,,,,,,112018Clear Creek
11,2018,Denver,325870,,,,,,112018Denver
11,2018,Eagle,2302,,,,,,112018Eagle
11,2018,El Paso,232217,,,,,,112018El Paso
11,2018,Fremont,3238,,,,,,112018Fremont
11,2018,Garfield,4552,,,,,,112018Garfield
11,2018,Grand,0,,,,NR,,112018Grand
11,2018,Jefferson,31191,,,,,,112018Jefferson
11,2018,La Plata,0,,,,NR,,112018La Plata
11,2018,Larimer,26235,,,,,,112018Larimer
11,2018,Las Animas,781,,,,,,112018Las Animas
11,2018,Mesa,0,,,,NR,,112018Mesa
11,2018,Moffat,0,,,,NR,,112018Moffat
11,2018,Montezuma,1311,,,,,,112018Montezuma
11,2018,Montrose,0,,,,NR,,112018Montrose
11,2018,Morgan,0,,,,NR,,112018Morgan
11,2018,Otero,0,,,,NR,,112018Otero
11,2018,Park,0,,,,NR,,112018Park
11,2018,Pitkin,949,,,,,,112018Pitkin
11,2018,Pueblo,22884,,,,,,112018Pueblo
11,2018,Routt,3720,,,,,,112018Routt
11,2018,San Miguel,0,,,,NR,,112018San Miguel
11,2018,Sedgwick,0,,,,NR,,112018Sedgwick
11,2018,Summit,2692,,,,,,112018Summit
11,2018,Weld,9382,,,,,,112018Weld
11,2018,Sum of NR Counties,19352,,,,,,112018Sum of NR Counties
10,2018,Adams,13322,,,,,,102018Adams
10,2018,Alamosa,0,,,,NR,,102018Alamosa
10,2018,Arapahoe,22042,,,,,,102018Arapahoe
10,2018,Boulder,37751,,,,,,102018Boulder
10,2018,Chaffee,0,,,,NR,,102018Chaffee
10,2018,Clear Creek,761,,,,,,102018Clear Creek
10,2018,Denver,375357,,,,,,102018Denver
10,2018,Eagle,2444,,,,,,102018Eagle
10,2018,El Paso,217313,,,,,,102018El Paso
10,2018,Fremont,4280,,,,,,102018Fremont
10,2018,Garfield,5205,,,,,,102018Garfield
10,2018,Grand,0,,,,NR,,102018Grand
10,2018,Jefferson,30674,,,,,,102018Jefferson
10,2018,La Plata,0,,,,NR,,102018La Plata
10,2018,Larimer,26149,,,,,,102018Larimer
10,2018,Las Animas,1395,,,,,,102018Las Animas
10,2018,Mesa,0,,,,NR,,102018Mesa
10,2018,Moffat,0,,,,NR,,102018Moffat
10,2018,Montezuma,1750,,,,,,102018Montezuma
10,2018,Montrose,0,,,,NR,,102018Montrose
10,2018,Morgan,0,,,,NR,,102018Morgan
10,2018,Otero,0,,,,NR,,102018Otero
10,2018,Park,0,,,,NR,,102018Park
10,2018,Pitkin,1333,,,,,,102018Pitkin
10,2018,Pueblo,15810,,,,,,102018Pueblo
10,2018,Routt,3789,,,,,,102018Routt
10,2018,San Miguel,0,,,,NR,,102018San Miguel
10,2018,Sedgwick,0,,,,NR,,102018Sedgwick
10,2018,Summit,2638,,,,,,102018Summit
10,2018,Weld,8798,,,,,,102018Weld
10,2018,Sum of NR Counties,20171,,,,,,102018Sum of NR Counties
9,2018,Adams,11283,,,,,,92018Adams
9,2018,Alamosa,0,,,,NR,,92018Alamosa
9,2018,Arapahoe,34311,,,,,,92018Arapahoe
9,2018,Archuleta,0,,,,NR,,92018Archuleta
9,2018,Boulder,47559,,,,,,92018Boulder
9,2018,Chaffee,0,,,,NR,,92018Chaffee
9,2018,Clear Creek,0,,,,NR,,92018Clear Creek
9,2018,Denver,363832,,,,,,92018Denver
9,2018,Eagle,2817,,,,,,92018Eagle
9,2018,El Paso,210772,,,,,,92018El Paso
9,2018,Fremont,0,,,,NR,,92018Fremont
9,2018,Garfield,5355,,,,,,92018Garfield
9,2018,Gilpin,0,,,,NR,,92018Gilpin
9,2018,Grand,0,,,,NR,,92018Grand
9,2018,Jefferson,51799,,,,,,92018Jefferson
9,2018,La Plata,0,,,,NR,,92018La Plata
9,2018,Larimer,39310,,,,,,92018Larimer
9,2018,Las Animas,740,,,,,,92018Las Animas
9,2018,Mesa,0,,,,NR,,92018Mesa
9,2018,Montezuma,1478,,,,,,92018Montezuma
9,2018,Montrose,0,,,,NR,,92018Montrose
9,2018,Morgan,0,,,,NR,,92018Morgan
9,2018,Otero,0,,,,NR,,92018Otero
9,2018,Park,0,,,,NR,,92018Park
9,2018,Pitkin,0,,,,NR,,92018Pitkin
9,2018,Pueblo,12698,,,,,,92018Pueblo
9,2018,Routt,4413,,,,,,92018Routt
9,2018,San Miguel,0,,,,NR,,92018San Miguel
9,2018,Sedgwick,0,,,,NR,,92018Sedgwick
9,2018,Summit,2930,,,,,,92018Summit
9,2018,Teller,0,,,,NR,,92018Teller
9,2018,Weld,9305,,,,,,92018Weld
9,2018,Sum of NR Counties,27375,,,,,,92018Sum of NR Counties
8,2018,Adams,10430,,,,,,82018Adams
8,2018,Alamosa,0,,,,NR,,82018Alamosa
8,2018,Arapahoe,22523,,,,,,82018Arapahoe
8,2018,Archuleta,0,,,,NR,,82018Archuleta
8,2018,Boulder,39960,,,,,,82018Boulder
8,2018,Chaffee,0,,,,NR,,82018Chaffee
8,2018,Clear Creek,635,,,,,,82018Clear Creek
8,2018,Denver,362184,,,,,,82018Denver
8,2018,Eagle,2572,,,,,,82018Eagle
8,2018,El Paso,208085,,,,,,82018El Paso
8,2018,Fremont,5553,,,,,,82018Fremont
8,2018,Garfield,5564,,,,,,82018Garfield
8,2018,Gilpin,0,,,,NR,,82018Gilpin
8,2018,Grand,0,,,,NR,,82018Grand
8,2018,Jefferson,30661,,,,,,82018Jefferson
8,2018,La Plata,7117,,,,,,82018La Plata
8,2018,Larimer,20477,,,,,,82018Larimer
8,2018,Las Animas,896,,,,,,82018Las Animas
8,2018,Mesa,0,,,,NR,,82018Mesa
8,2018,Moffat,0,,,,NR,,82018Moffat
8,2018,Montezuma,1462,,,,,,82018Montezuma
8,2018,Montrose,0,,,,NR,,82018Montrose
8,2018,Morgan,0,,,,NR,,82018Morgan
8,2018,Otero,0,,,,NR,,82018Otero
8,2018,Ouray,0,,,,NR,,82018Ouray
8,2018,Park,0,,,,NR,,82018Park
8,2018,Pitkin,1321,,,,,,82018Pitkin
8,2018,Pueblo,14939,,,,,,82018Pueblo
8,2018,Routt,3832,,,,,,82018Routt
8,2018,San Miguel,0,,,,NR,,82018San Miguel
8,2018,Sedgwick,0,,,,NR,,82018Sedgwick
8,2018,Summit,2554,,,,,,82018Summit
8,2018,Weld,8769,,,,,,82018Weld
8,2018,Sum of NR Counties,15554,,,,,,82018Sum of NR Counties
7,2018,Adams,8872,,,,,,72018Adams
7,2018,Alamosa,0,,,,NR,,72018Alamosa
7,2018,Arapahoe,16931,,,,,,72018Arapahoe
7,2018,Archuleta,0,,,,NR,,72018Archuleta
7,2018,Boulder,38413,,,,,,72018Boulder
7,2018,Chaffee,0,,,,NR,,72018Chaffee
7,2018,Clear Creek,584,,,,,,72018Clear Creek
7,2018,Denver,329663,,,,,,72018Denver
7,2018,Eagle,2803,,,,,,72018Eagle
7,2018,El Paso,225358,,,,,,72018El Paso
7,2018,Fremont,4139,,,,,,72018Fremont
7,2018,Garfield,7497,,,,,,72018Garfield
7,2018,Gilpin,0,,,,NR,,72018Gilpin
7,2018,Grand,0,,,,NR,,72018Grand
7,2018,Jefferson,28040,,,,,,72018Jefferson
7,2018,La Plata,8076,,,,,,72018La Plata
7,2018,Larimer,26215,,,,,,72018Larimer
7,2018,Las Animas,1004,,,,,,72018Las Animas
7,2018,Mesa,0,,,,NR,,72018Mesa
7,2018,Moffat,0,,,,NR,,72018Moffat
7,2018,Montezuma,1464,,,,,,72018Montezuma
7,2018,Montrose,0,,,,NR,,72018Montrose
7,2018,Morgan,0,,,,NR,,72018Morgan
7,2018,Otero,0,,,,NR,,72018Otero
7,2018,Ouray,0,,,,NR,,72018Ouray
7,2018,Park,0,,,,NR,,72018Park
7,2018,Pitkin,1460,,,,,,72018Pitkin
7,2018,Pueblo,19999,,,,,,72018Pueblo
7,2018,Routt,3553,,,,,,72018Routt
7,2018,San Miguel,0,,,,NR,,72018San Miguel
7,2018,Sedgwick,0,,,,NR,,72018Sedgwick
7,2018,Summit,2364,,,,,,72018Summit
7,2018,Weld,9300,,,,,,72018Weld
7,2018,Sum of NR Counties,15780,,,,,,72018Sum of NR Counties
6,2018,Adams,12139,,,,,,62018Adams
6,2018,Alamosa,0,,,,NR,,62018Alamosa
6,2018,Arapahoe,20062,,,,,,62018Arapahoe
6,2018,Archuleta,0,,,,NR,,62018Archuleta
6,2018,Boulder,40594,,,,,,62018Boulder
6,2018,Chaffee,0,,,,NR,,62018Chaffee
6,2018,Clear Creek,712,,,,,,62018Clear Creek
6,2018,Denver,299207,,,,,,62018Denver
6,2018,Eagle,3158,,,,,,62018Eagle
6,2018,El Paso,213698,,,,,,62018El Paso
6,2018,Fremont,4147,,,,,,62018Fremont
6,2018,Garfield,8837,,,,,,62018Garfield
6,2018,Gilpin,0,,,,NR,,62018Gilpin
6,2018,Grand,0,,,,NR,,62018Grand
6,2018,Jefferson,52231,,,,,,62018Jefferson
6,2018,La Plata,7303,,,,,,62018La Plata
6,2018,Larimer,27045,,,,,,62018Larimer
6,2018,Las Animas,1259,,,,,,62018Las Animas
6,2018,Mesa,0,,,,NR,,62018Mesa
6,2018,Moffat,0,,,,NR,,62018Moffat
6,2018,Montezuma,1329,,,,,,62018Montezuma
6,2018,Montrose,0,,,,NR,,62018Montrose
6,2018,Morgan,0,,,,NR,,62018Morgan
6,2018,Otero,0,,,,NR,,62018Otero
6,2018,Ouray,0,,,,NR,,62018Ouray
6,2018,Park,0,,,,NR,,62018Park
6,2018,Pitkin,1303,,,,,,62018Pitkin
6,2018,Pueblo,9735,,,,,,62018Pueblo
6,2018,Routt,4289,,,,,,62018Routt
6,2018,San Miguel,0,,,,NR,,62018San Miguel
6,2018,Sedgwick,0,,,,NR,,62018Sedgwick
6,2018,Summit,2891,,,,,,62018Summit
6,2018,Weld,9289,,,,,,62018Weld
6,2018,Sum of NR Counties,15543,,,,,,62018Sum of NR Counties
5,2018,Adams,12832,,,,,,52018Adams
5,2018,Alamosa,0,,,,NR,,52018Alamosa
5,2018,Arapahoe,22006,,,,,,52018Arapahoe
5,2018,Archuleta,0,,,,NR,,52018Archuleta
5,2018,Boulder,50915,,,,,,52018Boulder
5,2018,Chaffee,0,,,,NR,,52018Chaffee
5,2018,Clear Creek,0,,,,NR,,52018Clear Creek
5,2018,Denver,346635,,,,,,52018Denver
5,2018,Eagle,4331,,,,,,52018Eagle
5,2018,El Paso,269582,,,,,,52018El Paso
5,2018,Fremont,4093,,,,,,52018Fremont
5,2018,Garfield,7065,,,,,,52018Garfield
5,2018,Gilpin,0,,,,NR,,52018Gilpin
5,2018,Grand,0,,,,NR,,52018Grand
5,2018,Jefferson,42353,,,,,,52018Jefferson
5,2018,La Plata,7580,,,,,,52018La Plata
5,2018,Larimer,29016,,,,,,52018Larimer
5,2018,Las Animas,1181,,,,,,52018Las Animas
5,2018,Mesa,0,,,,NR,,52018Mesa
5,2018,Moffat,0,,,,NR,,52018Moffat
5,2018,Montezuma,1277,,,,,,52018Montezuma
5,2018,Montrose,0,,,,NR,,52018Montrose
5,2018,Morgan,0,,,,NR,,52018Morgan
5,2018,Otero,0,,,,NR,,52018Otero
5,2018,Ouray,0,,,,NR,,52018Ouray
5,2018,Park,0,,,,NR,,52018Park
5,2018,Pitkin,2658,,,,,,52018Pitkin
5,2018,Pueblo,16433,,,,,,52018Pueblo
5,2018,Routt,4436,,,,,,52018Routt
5,2018,San Miguel,0,,,,NR,,52018San Miguel
5,2018,Sedgwick,0,,,,NR,,52018Sedgwick
5,2018,Summit,3091,,,,,,52018Summit
5,2018,Weld,10516,,,,,,52018Weld
5,2018,Sum of NR Counties,23915,,,,,,52018Sum of NR Counties
4,2018,Adams,11528,,,,,,42018Adams
4,2018,Alamosa,0,,,,NR,,42018Alamosa
4,2018,Arapahoe,36520,,,,,,42018Arapahoe
4,2018,Archuleta,0,,,,NR,,42018Archuleta
4,2018,Boulder,40955,,,,,,42018Boulder
4,2018,Chaffee,0,,,,NR,,42018Chaffee
4,2018,Clear Creek,1221,,,,,,42018Clear Creek
4,2018,Denver,350745,,,,,,42018Denver
4,2018,Eagle,3010,,,,,,42018Eagle
4,2018,El Paso,197924,,,,,,42018El Paso
4,2018,Fremont,3250,,,,,,42018Fremont
4,2018,Garfield,6062,,,,,,42018Garfield
4,2018,Gilpin,0,,,,NR,,42018Gilpin
4,2018,Grand,0,,,,NR,,42018Grand
4,2018,Jefferson,46567,,,,,,42018Jefferson
4,2018,La Plata,7058,,,,,,42018La Plata
4,2018,Larimer,30385,,,,,,42018Larimer
4,2018,Las Animas,687,,,,,,42018Las Animas
4,2018,Mesa,0,,,,NR,,42018Mesa
4,2018,Moffat,0,,,,NR,,42018Moffat
4,2018,Montezuma,1552,,,,,,42018Montezuma
4,2018,Montrose,0,,,,NR,,42018Montrose
4,2018,Morgan,0,,,,NR,,42018Morgan
4,2018,Ouray,0,,,,NR,,42018Ouray
4,2018,Park,0,,,,NR,,42018Park
4,2018,Pitkin,0,,,,NR,,42018Pitkin
4,2018,Pueblo,14317,,,,,,42018Pueblo
4,2018,Routt,4942,,,,,,42018Routt
4,2018,San Miguel,0,,,,NR,,42018San Miguel
4,2018,Sedgwick,0,,,,NR,,42018Sedgwick
4,2018,Summit,3479,,,,,,42018Summit
4,2018,Weld,10373,,,,,,42018Weld
4,2018,Sum of NR Counties,13129,,,,,,42018Sum of NR Counties
3,2018,Adams,10534,,,,,,32018Adams
3,2018,Alamosa,0,,,,NR,,32018Alamosa
3,2018,Arapahoe,21125,,,,,,32018Arapahoe
3,2018,Archuleta,0,,,,NR,,32018Archuleta
3,2018,Boulder,48159,,,,,,32018Boulder
3,2018,Chaffee,0,,,,NR,,32018Chaffee
3,2018,Clear Creek,742,,,,,,32018Clear Creek
3,2018,Denver,313884,,,,,,32018Denver
3,2018,Eagle,3352,,,,,,32018Eagle
3,2018,El Paso,214919,,,,,,32018El Paso
3,2018,Fremont,3783,,,,,,32018Fremont
3,2018,Garfield,6855,,,,,,32018Garfield
3,2018,Gilpin,0,,,,NR,,32018Gilpin
3,2018,Grand,0,,,,NR,,32018Grand
3,2018,Gunnison,0,,,,NR,,32018Gunnison
3,2018,Jefferson,24284,,,,,,32018Jefferson
3,2018,La Plata,7713,,,,,,32018La Plata
3,2018,Larimer,27883,,,,,,32018Larimer
3,2018,Las Animas,1011,,,,,,32018Las Animas
3,2018,Mesa,0,,,,NR,,32018Mesa
3,2018,Moffat,0,,,,NR,,32018Moffat
3,2018,Montezuma,1463,,,,,,32018Montezuma
3,2018,Montrose,0,,,,NR,,32018Montrose
